open_time,open,high,low,close,volume,close_time,qav,trades,tbbav,tbqav,ignore
1663056000000,1714.59,1716.78,1707.4,1713.6437328,0,1663059599999,0.0,3600,0,0.0,0
1663059600000,1713.6437328,1724.68,1712.99063612,1720.5,0,1663063199999,0.0,3600,0,0.0,0
1663063200000,1720.49,1739.45329785,1717.5200595,1730.52317616,0,1663066799999,0.0,3600,0,0.0,0
1663066800000,1730.55320058,1745.13,1730.55320058,1736.3502972,0,1663070399999,0.0,3600,0,0.0,0
1663070400000,1736.33367701,1757.0438417,1618.56588187,1629.89551629,0,1663073999999,0.0,3600,0,0.0,0
1663074000000,1629.37204858,1637.31052498,1598.97782081,1602.25076879,0,1663077599999,0.0,3600,0,0.0,0
1663077600000,1602.23878669,1611.27,1574.42755765,1588.69268141,0,1663081199999,0.0,3600,0,0.0,0
1663081200000,1588.6994872,1595.48,1584.40887664,1592.36,0,1663084799999,0.0,3600,0,0.0,0
1663084800000,1592.35,1612.75,1587.1951205,1608.13,0,1663088399999,0.0,3600,0,0.0,0
1663088400000,1608.12501888,1627.10988388,1605.64523803,1615.52346938,0,1663091999999,0.0,3600,0,0.0,0
1663092000000,1615.52346938,1619.39399063,1576.53370919,1578.66619035,0,1663095599999,0.0,3600,0,0.0,0
1663095600000,1577.86717786,1605.0,1569.11556901,1602.77,0,1663099199999,0.0,3600,0,0.0,0
1663099200000,1602.95,1621.36,1601.94520847,1606.24,0,1663102799999,0.0,3600,0,0.0,0
1663102800000,1605.89,1606.78,1570.37714858,1594.38616678,0,1663106399999,0.0,3600,0,0.0,0
1663106400000,1594.36480615,1596.03,1580.35250146,1585.68966842,0,1663109999999,0.0,3600,0,0.0,0
1663110000000,1585.55588492,1585.92,1559.52723671,1571.94209872,0,1663113599999,0.0,3600,0,0.0,0
1663113600000,1571.94595819,1575.92593173,1550.39400106,1569.4815553,0,1663117199999,0.0,3600,0,0.0,0
1663117200000,1570.0,1579.35449004,1567.93181379,1578.71718119,0,1663120799999,0.0,3600,0,0.0,0
1663120800000,1578.76997986,1597.09826035,1577.00776049,1596.85085789,0,1663124399999,0.0,3600,0,0.0,0
1663124400000,1596.55101974,1605.36,1589.5,1597.78,0,1663127999999,0.0,3600,0,0.0,0
1663128000000,1597.79,1617.74,1592.50747908,1616.81,0,1663131599999,0.0,3600,0,0.0,0
1663131600000,1616.81,1618.99,1608.53348657,1610.05,0,1663135199999,0.0,3600,0,0.0,0
1663135200000,1610.01,1614.49,1600.42298443,1605.40467461,0,1663138799999,0.0,3600,0,0.0,0
1663138800000,1605.41550623,1615.52331654,1596.97616292,1610.52,0,1663142399999,0.0,3600,0,0.0,0
1663142400000,1610.16,1610.16,1582.04820061,1599.03,0,1663145999999,0.0,3600,0,0.0,0
1663146000000,1599.03,1606.79,1593.47843423,1600.76680806,0,1663149599999,0.0,3600,0,0.0,0
1663149600000,1600.7647787,1601.81,1590.28673272,1598.14625665,0,1663153199999,0.0,3600,0,0.0,0
1663153200000,1598.14883263,1602.86,1580.45436382,1591.37360688,0,1663156799999,0.0,3598,0,0.0,0
1663156800000,1591.37360688,1608.88,1581.55039038,1601.63,0,1663160399999,0.0,3600,0,0.0,0
1663160400000,1601.30694118,1608.37,1587.12185251,1600.94,0,1663163999999,0.0,3600,0,0.0,0
1663164000000,1601.53,1604.72,1584.18151077,1599.16334427,0,1663167599999,0.0,3600,0,0.0,0
1663167600000,1599.38,1601.32,1589.41889814,1592.51,0,1663171199999,0.0,3600,0,0.0,0
1663171200000,1592.75,1596.6,1576.21400114,1579.58,0,1663174799999,0.0,3600,0,0.0,0
1663174800000,1579.45,1596.77,1577.4372152,1582.39580712,0,1663178399999,0.0,3600,0,0.0,0
1663178400000,1582.46465038,1587.9,1553.50090878,1573.47927108,0,1663181999999,0.0,3600,0,0.0,0
1663182000000,1573.47332293,1594.99,1569.03400689,1594.45256406,0,1663185599999,0.0,3600,0,0.0,0
1663185600000,1594.31843754,1597.76,1586.39776161,1595.97601228,0,1663189199999,0.0,3600,0,0.0,0
1663189200000,1595.97568966,1615.48,1588.0556007,1613.898342,0,1663192799999,0.0,3600,0,0.0,0
1663192800000,1613.87787752,1641.93,1608.35612773,1633.48,0,1663196399999,0.0,3600,0,0.0,0
1663196400000,1633.88,1640.99,1623.12318952,1635.8,0,1663199999999,0.0,3600,0,0.0,0
1663200000000,1635.00743973,1641.29865659,1615.36,1617.11,0,1663203599999,0.0,3600,0,0.0,0
1663203600000,1617.1,1619.36,1588.25853438,1616.68,0,1663207199999,0.0,3600,0,0.0,0
1663207200000,1616.68,1616.68,1590.37646865,1603.68414038,0,1663210799999,0.0,3600,0,0.0,0
1663210800000,1603.69038512,1604.8,1571.43948535,1594.02272864,0,1663214399999,0.0,3599,0,0.0,0
1663214400000,1594.03605189,1598.2862109,1580.88,1590.14953911,0,1663217999999,0.0,3600,0,0.0,0
1663218000000,1590.15264422,1610.57,1585.84422806,1608.47227642,0,1663221599999,0.0,3600,0,0.0,0
1663221600000,1608.60360552,1636.80248609,1567.30591531,1602.70168476,0,1663225199999,0.0,3600,0,0.0,0
1663225200000,1603.70508169,1656.79536711,1599.41,1640.06105057,0,1663228799999,0.0,3600,0,0.0,0
1663228800000,1640.2248689,1640.33,1597.71,1607.47818205,0,1663232399999,0.0,3600,0,0.0,0
1663232400000,1607.4551033,1608.26283405,1583.37,1588.86838179,0,1663235999999,0.0,3600,0,0.0,0
1663236000000,1588.85251435,1594.43696228,1575.89,1583.21945384,0,1663239599999,0.0,3600,0,0.0,0
1663239600000,1583.20517337,1593.18,1573.19,1590.43,0,1663243199999,0.0,3600,0,0.0,0
1663243200000,1590.45580561,1598.01667046,1581.94635281,1587.4428747,0,1663246799999,0.0,3600,0,0.0,0
1663246800000,1587.4428747,1590.49,1570.14220159,1585.6548837,0,1663250399999,0.0,3600,0,0.0,0
1663250400000,1585.7970363,1590.16,1484.73183352,1490.73030426,0,1663253999999,0.0,3600,0,0.0,0
1663254000000,1490.74,1500.24,1459.94943723,1491.97939501,0,1663257599999,0.0,3600,0,0.0,0
1663257600000,1491.94536348,1508.73,1482.34499648,1508.09,0,1663261199999,0.0,3600,0,0.0,0
1663261200000,1508.01,1516.87,1504.34132965,1507.06,0,1663264799999,0.0,3600,0,0.0,0
1663264800000,1507.06,1512.45781183,1492.2262664,1497.51,0,1663268399999,0.0,3600,0,0.0,0
1663268400000,1497.78,1505.81195124,1490.01481122,1496.78179648,0,1663271999999,0.0,3600,0,0.0,0
1663272000000,1496.71829161,1508.65515261,1493.0,1504.09752133,0,1663275599999,0.0,3600,0,0.0,0
1663275600000,1504.08965842,1504.08965842,1483.39089313,1489.8420101,0,1663279199999,0.0,3600,0,0.0,0
1663279200000,1489.84005269,1489.84005269,1459.39042799,1474.40661372,0,1663282799999,0.0,3600,0,0.0,0
1663282800000,1474.36186627,1478.22127824,1462.00900989,1471.90676595,0,1663286399999,0.0,3600,0,0.0,0
1663286400000,1472.06710227,1482.32,1446.25,1481.81933264,0,1663289999999,0.0,3600,0,0.0,0
1663290000000,1482.0,1482.52793527,1465.53614298,1470.79,0,1663293599999,0.0,3600,0,0.0,0
1663293600000,1470.79,1473.47,1453.61407835,1466.10575855,0,1663297199999,0.0,3600,0,0.0,0
1663297200000,1466.10575855,1473.29,1459.54,1472.79434109,0,1663300799999,0.0,3600,0,0.0,0
1663300800000,1472.80019161,1479.25,1468.54847954,1468.76263959,0,1663304399999,0.0,3600,0,0.0,0
1663304400000,1468.9726659,1478.16,1468.6134141,1471.17,0,1663307999999,0.0,3600,0,0.0,0
1663308000000,1471.17,1475.94407872,1467.35642657,1471.31227427,0,1663311599999,0.0,3599,0,0.0,0
1663311600000,1471.71,1476.42299204,1468.91470255,1470.66,0,1663315199999,0.0,3600,0,0.0,0
1663315200000,1470.65,1471.14,1443.14428022,1451.21264112,0,1663318799999,0.0,3600,0,0.0,0
