calc_time,funding_interval_hours,last_funding_rate
1682236800000,8,1.032e-05
1682265600000,8,4.969e-05
1682294400000,8,9.041e-05
1682323200000,8,1.238e-05
1682352000000,8,5.112e-05
1682380800000,8,8.411e-05
1682409600000,8,8.034e-05
1682438400000,8,6.892e-05
1682467200000,8,3.84e-05
1682496000000,8,1.253e-05
1682524800000,8,8.7e-05
1682553600000,8,-2.203e-05
1682582400000,8,5.85e-05
1682611200000,8,3.408e-05
1682640000000,8,8.67e-05
1682668800000,8,8.037e-05
1682697600000,8,8.463e-05
1682726400000,8,4.382e-05
1682755200000,8,7.125e-05
1682784000000,8,5.044e-05
1682812800000,8,6.303e-05
1682841600000,8,-2.13e-06
1682870400000,8,8.291e-05
1682899200000,8,-2.629e-05
1682928000000,8,2.338e-05
1682956800000,8,8.46e-06
1682985600000,8,9.917e-05
1683014400000,8,2.555e-05
1683043200000,8,8.146e-05
1683072000000,8,9.799e-05
1683100800000,8,6.273e-05
1683129600000,8,0.0001
1683158400000,8,0.0001
1683187200000,8,0.0001
1683216000000,8,9.9e-05
1683244800000,8,3.555e-05
1683273600000,8,5.68e-05
1683302400000,8,0.0001
1683331200000,8,0.0001
1683360000000,8,0.0001
1683388800000,8,6.94e-06
1683417600000,8,1.519e-05
1683446400000,8,2.257e-05
1683475200000,8,4.724e-05
1683504000000,8,5.356e-05
1683532800000,8,1.131e-05
1683561600000,8,3.803e-05
1683590400000,8,9.627e-05
1683619200000,8,0.0001
1683648000000,8,5.218e-05
1683676800000,8,2.199e-05
1683705600000,8,6.916e-05
1683734400000,8,4.334e-05
1683763200000,8,-3.99e-06
1683792000000,8,2.198e-05
1683820800000,8,5.429e-05
1683849600000,8,1.83e-05
1683878400000,8,4.54e-06
1683907200000,8,-9.17e-06
1683936000000,8,2.858e-05
1683964800000,8,2.366e-05
1683993600000,8,8.57e-06
1684022400000,8,-4.8e-06
1684051200000,8,5.487e-05
1684080000000,8,3.797e-05
1684108800000,8,-1.849e-05
1684137600000,8,-2.95e-06
1684166400000,8,-1.988e-05
1684195200000,8,-1.56e-05
1684224000000,8,1.255e-05
1684252800000,8,6.009e-05
1684281600000,8,8.76e-05
1684310400000,8,-1.53e-05
1684339200000,8,3.984e-05
1684368000000,8,7.696e-05
1684396800000,8,6.739e-05
1684425600000,8,5.135e-05
1684454400000,8,4.796e-05
1684483200000,8,2.782e-05
1684512000000,8,0.0001
1684540800000,8,7.933e-05
1684569600000,8,7.88e-06
1684598400000,8,-1.76e-06
1684627200000,8,4.22e-05
1684656000000,8,-1.59e-06
1684684800000,8,2.497e-05
1684713600000,8,2.428e-05
1684742400000,8,5.518e-05
1684771200000,8,9.003e-05
1684800000000,8,2.79e-05
1684828800000,8,0.0001
1684857600000,8,7.379e-05
1684886400000,8,9.078e-05
1684915200000,8,1.006e-05
1684944000000,8,4.917e-05
1684972800000,8,1.449e-05
